Groups,GC
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
1,mean
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,higher
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,mean
2,mean
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,high
2,higher
2,higher
2,higher
2,higher
2,higher
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,high
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,mean
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
2,low
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,mean
3,higher
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,mean
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
3,high
