Psum,smallest,small,average,large,lower,low,mean,high,higher,circular,linear,rep_cluster_707,MOBF,MOBP,MOBQ,MOBC,MOBH,MOBV,MPF_F,MPF_I,MPF_T,oriT_MOBP,PF09140.14,PF00528.25,PF03466.23,PF04335.16,PF13728.9,PF16932.8,PF00271.34,PF13817.9,PF11799.11,PF13520.9,PF01751.25,PF03524.18,PF12293.11,PF12696.10,PF02796.18,PF04945.16,PF00486.31,PF03050.17,PF13304.9,PF02775.24,PF06586.14,PF00126.30,PF02776.21,PF13560.9,PF00702.29,PF00005.30,PF00145.20,PF06067.14,PF01443.21,PF00665.29,PF06986.14,PF02899.20,PF08388.14,PF06952.14,PF02463.22,PF01609.24,PF18821.4,PF07690.19,PF00239.24,PF07732.18,PF01131.23,PF13700.9,PF05101.16,PF13671.9,PF08751.14,PF06406.14,PF01464.23,PF06122.14,PF07424.14,PF00440.26,PF00892.23,PF01580.21,PF19357.2,PF06290.14,PF00753.30,PF00532.24,PF13683.9,PF16509.8,PF00497.23,PF00816.24,PF13586.9,PF00817.23,PF08534.13,PF09673.13,PF07996.14,PF08535.13,PF13333.9,PF16816.8,PF13610.9,PF13518.9,PF04956.16,PF09676.13,PF02737.21,PF07728.17,PF09677.13,PF03135.17,PF00589.25,PF13276.9,PF01527.23,PF13434.9,PF03743.17,PF01850.24,PF12831.10,PF13007.10,PF13340.9,PF02374.18,PF00436.28,PF00717.26,PF19044.3,PF02534.17,PF07015.14,PF00437.23,PF02195.21,PF10609.12,PF06564.15,PF00122.23,PF02518.29,PF13751.9,PF01022.23,PF05309.14,PF01266.27,PF01547.28,PF05513.14,PF13708.9,PF11393.11,PF04610.17,PF01381.25,PF13342.9,PF13416.9,PF13604.9,PF00462.27,PF02811.22,PF07733.15,PF17657.4,PF13154.9,PF05284.15,PF13155.9,PF13442.9,PF14579.9,PF00034.24,PF18555.4
0.3,0,0.33,0.67,0,0,0.33,0.67,0,0,0.33,0.67,0.6,0,0,1,0,0,0,0,0,0,0,0.236585366,0.132653061,0,0,0,0,0,0,0.198979592,0,0,0,0,0,0.039634146,0,0,0.088752869,0.067708333,0.354545455,0,0,0.443181818,0,0,0.040966387,0,0,0,0.460694698,0,0,0,0,0,0.126224157,0,0.126829268,0.10846746,0,0.092198582,0,0,0,0,0,0,0,0,0.088838269,0,0,0,0,0,0,0.154873164,0,0,0,0.205309735,0.198979592,0,0,0,0,0.184126984,0,0,0,0,0,0,0,0,0,0.105936073,0.184126984,0.147021546,0,0,0,0,0,0.169343066,0.050064185,0,0,0,0,0.078,0,0,0.281976744,0.141463415,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0.1,0.230769231,0,0.472727273,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.67,0.326732673,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.181707317,0,0,0,0,0,0.12254902,0,0,0,0,0,0,0.18718593,0.25304878,0,0,0,0.086805556,0,0,0,0,0.135454545,0,0,0,0,0,0.18190128,0,0.22172949,0,0,0,0,0,0,0.243526942,0,0,0,0,0,0.272394881,0,0.287090559,0,0,0.792710706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273059361,0,0,0,0,0,0,0,0,0,0,0,0,0.232449298,0.2,0,0,0.145348837,0,0,0.179856115,0,0,0,0,0,0,0,0,0,0.11400153,0,0,0.272394881,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.85,0.14,0,0,0.29,0.71,0,0,1,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0.353658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068089431,0,0,0.051262433,0,0,0,0,0,0,0,0,0,0,0,0.407678245,0,0,0,0,0,0.267682263,0,0,0.156053184,0,0.31678487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1188251,0,0,0,0.43539823,0,0,0,0,0,0.141269841,0,0.043059126,0.111949686,0,0,0.3515625,0,0,0,0,0.141269841,0.112801014,0,0,0,0,0,0.359124088,0.172015404,0,0,0,0,0,0,0,0.421511628,0.190243902,0,0,0,0,0,0.079422383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.75,0.25,0,0,0.75,0.25,0,0,1,0,0,0,0.25,0.75,0,0,0,0,0,1,0,0.208536585,0.144557823,0.099767981,0.31840796,0,0,0,0,0,0,0,0.331395349,0,0.16080402,0,0,0,0.130833971,0,0,0,0.099767981,0,0,0,0.089285714,0,0,0.297391304,0.15630713,0,0,0,0,0,0.186071817,0,0.138211382,0.149755073,0,0,0,0,0,0,0,0.658959538,0,0,0,0,0,0,0,0.427135678,0,0.05740988,0,0,0,0.302654867,0,0,0,0.621621622,0,0.068253968,0,0.109897172,0,0.31840796,0,0,0,0,0.438461538,0.077625571,0.134920635,0.054499366,0,0.31840796,0.080223881,0,0,0.249635036,0.219512195,0,0,0,0.199687988,0.342,0.287878788,0,0.248546512,0.052439024,0,0,0,0,0,0.306859206,0,0,0,0,0.266112266,0,0,0,0.391224863,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.75,0.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.081707317,0.341836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572649573,0,0.348958333,0,0,0,0,0,0.100917431,0.245798319,0,0,0,0,0,0.370288248,0,0,0,0,0,0.053658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165829146,0,0,0,0.553719008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152511416,0,0,0,0,0.25,0,0,0,0.172015404,0,0,0,0,0,0,0.199701937,0.292151163,0,0.12992126,0.482014388,0,0,0,0,0,0,0,0,0,0.025248661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.33,0,0.67,0,0,0.33,0.67,0,0,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140703518,0.113821138,0,0,0,0,0,0,0,0,0.050909091,0.513761468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117564731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462809917,0,0,0.368421053,0,0,0.143774069,0,0,0.218323587,0.174726989,0,0,0,0.162790698,0.136585366,0.661417323,0,0,0.33201581,0,0,0,0,0,0,0,0.128538638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.218292683,0,0,0,0,0,0.262254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112394958,0,0,0,0,0,0,0,0,0.328703704,0.232861806,0,0.058536585,0,0,0,0,0,0,0,0,0,0,0,0.082004556,0.196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045283019,0,0,0,0.467248908,0,0,0.097716895,0,0,0,0,0,0,0,0,0.09114249,0,0,0,0,0.214,0,0.318926975,0.260174419,0.218292683,0,0,0,0,0,0,0,0,0,0,0,0.081866871,0,0,0,0,0.699346405,0.699346405,0.699346405,0,0,0.318452381,0,0.699346405,0,0
0.3,0,0,0.33,0.663366337,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.170731707,0,0,0,0,0,0.455882353,0,0,0,0.358974359,0,0,0.175879397,0,0,0,0,0.081597222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335714286,0,0.217592593,0,0,0,0.163051085,0,0.330969267,0.076672104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167259786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119383825,0.310421286,0,0.091617934,0,0,0.235690236,0.070044709,0.135174419,0.170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,0.67,0.33,0,0,0,0,0.67,0,0,0,0,0,0,0.212195122,0,0,0.323383085,0,0,0,0,0,0,0.333333333,0.251937984,0,0.163316583,0.176829268,0,0,0,0.074652778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141458107,0,0.069918699,0.212736179,0,0.307328605,0.212071778,0.376811594,0,0,0,0.250481696,0,0,0,0,0,0,0,0,0,0,0,0,0.295454545,0,0,0,0,0,0,0,0,0,0.05408805,0.323383085,0,0,0,0,0.223076923,0.039269406,0,0,0,0.323383085,0,0,0,0,0.111681643,0,0,0.169590643,0.202808112,0.086,0.439393939,0,0.252906977,0.106097561,0,0,0,0,0,0,0,0,0,0,0.27027027,0.066564652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.33,0,0,0.663366337,0,0.33,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0,0,0,0,0,0,0,0.075376884,0.090447154,0,0,0.136954858,0,0,0.280373832,0,0,0,0,0,0,0,0.104347826,0.108775137,0,0,0.85,0,0,0.065288357,0,0,0.062281316,0,0,0.145187602,0,0,0,0,0,0,0,0,0,0,0.280373832,0,0,0,0.080106809,0,0,0.136363636,0,0,0,0,0.124740125,0,0.095238095,0,0.229434447,0,0,0.280373832,0,0,0.36809816,0,0,0.188888889,0.150823828,0,0.149253731,0,0,0,0,0,0,0,0.116959064,0.093603744,0,0,0,0,0.073170732,0,0,0,0,0.280373832,0,0,0.355029586,0,0,0,0,0,0,0.109689214,0,0,0,0,0,0,0,0,0,0,0
0.3,0.03,0.75,0.22,0,0,0,0,0.11,0.89,0.97,0.03,0,0.64,0.21,0,0,0,0,0,0,0.81,0,0.006097561,0,0,0.02238806,0,0,0,0,0,0,0,0.01744186,0,0.155778894,0.102642276,0,0,0,0,0,0,0,0,0,0,0,0,0.639534884,0.12,0.654478976,0,0,0,0,0,0.109902067,0,0,0.160951714,0,0,0.112561175,0.026086957,0,0.252285192,0,0.071290944,0,0.012886598,0,0,0,0,0,0,0,0.931909212,0.587188612,0,0.040909091,0.040707965,0,0,0,0.029106029,0,0.095238095,0,0,0.71572327,0.02238806,0,0,0,0,0.023076923,0,0.101587302,0.808618504,0,0.02238806,0.179104478,0,0,0.033576642,0,0,0,0.01754386,0.193447738,0,0.015151515,0.05514158,0.007267442,0,0,0,0.37244898,0,0,0,0,0,0,0,0.029106029,0,0,0,0.217550274,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,1,0,0,0.44,0.56,0,0,0,0,0.22,0,0,1,0.118292683,0,0,0,0,0,0,0.860627178,0.24744898,0,0,0,0,0,0.021341463,0,0,0.237949503,0.157986111,0,0.098130841,0,0,0,0,0.095588235,0,0.375968992,0,0.024680073,0,0,1,0.151079137,0,0.310119695,0,0,0.120363891,0,0,0.034257749,0,0,0.137111517,0.24744898,0.186897881,0,0,0,0,0,0,0,0,0,0.129506008,0,0,0,0,0.191326531,0,0,0,0,0.153968254,0,0.010282776,0.122012579,0,0,0,0,0,0,0.171689498,0.153968254,1,0,0,0.139925373,0,1,0,0.026957638,0,0,0,0,0.042,0,0,0.030523256,0,0,0,0,0,0.098130841,0,0,0.124260355,0,0,0,0,0,0,0.12797075,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.84,0.17,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.213414634,0,0,0.435323383,0,0,0,0,0,0,0,0.339147287,0,0.219849246,0,0,0,0,0,0,0,0,0,0,0,0.06092437,0,0,0,0.053016453,0,0,0,0,0,0,0.313059034,0,0.244926522,0,0,0.094616639,0.507246377,0,0,0,0.337186898,0,0,0,0,0,0,0,0.291457286,0,0,0.622775801,0,0,0,0,0,0,0.363825364,0.622775801,0,0,0,0.036477987,0.435323383,0,0,0,0,0.374358974,0.052968037,0,0,0,0.435323383,0.054104478,0,0,0.042335766,0,0,0,0.28460039,0.27301092,0.35,0.294612795,0.260804769,0,0,0,0,0,0,0,0,0,0,0,0,0.363825364,0.044376435,0,0,0,0,0,0,0,0.541795666,0,0.520833333,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,0.67,0.33,0,0,0,0,0,0,0,0.67,0,0,0,0.12195122,0,0,0,0.099099099,0,0,0.926829268,0,0,0,0,0,0,0.135162602,0,0,0.279265493,0,0,0.154205607,0,0,0,0,0.105042017,0,0.127906977,0,0.303473492,0,0,0,0.237410072,0,0.035908596,0,0,0.069979006,0,0.236406619,0,0,0,0,0.084183673,0.063583815,0,0,0,0,0,0.154205607,0.239130435,0,0,0.53271028,0,0,0,0,0,0.892857143,0.154205607,0,0,0.158730159,0,0,0,0,0,0,0,0,0,0,0.474603175,0.337135615,0,0,0,0,0.227586207,0,0.128369705,0.073170732,0,0,0,0.2,0,0.098360656,0,0,0,0,0,0,0.154205607,0,0,0.195266272,0,0,0,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,1,0,0.33,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160092807,0,0,0,0,0,0,0,0,0,0,0,0.070121951,0,0,0.106350421,0.119791667,0,0,0.160092807,0,0,0,0.072478992,0.144957983,0,0,0,0,0,0,0,0.319444444,0.452665941,0,0.112195122,0.048285514,0,0,0.112561175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245551601,0,0,0,0,0,0,0,0,0,0,0.08933162,0.174842767,0,0,0,0,0,0,0.315981735,0,0.17617237,0.570247934,0,0,0,0,0,0,0,0,0,0,0,0,0.102831595,0,0,0,0.248201439,0,0.136363636,0,0.249097473,0,0,0.348484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.113414634,0,0,0,0,0,0,0,0.392857143,0,0,0,0,0,0,0,0,0,0.161458333,0,0,0,0,0.280909091,0,0.032563025,0.06512605,0,0,0.02833638,0,0,0,0,0,0,0,0,0.10776767,0,0,0,0,0,0,0,0,0,0,0,0,0.469512195,0,0,0,0,0.041388518,0,0,0,0,0.392857143,0,0,0,0,0.049206349,0,0,0.038993711,0,0,0,0,0,0,0,0.049206349,0.039290241,0,0,0,0,0,0,0.119383825,0,0,0,0,0,0,0,0.04505814,0.187804878,0,0,0,0.243083004,0,0,0,0,0,0,0,0.425401683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624203822,0.718137255,0.271777003,0,0,0.5,0,0.608695652,0.123115578,0,0,0,0.059678653,0,0,0,0,0,0.089090909,0,0,0.205882353,0,0,0,0,0.130820399,0,0,0,0,0,0,0.041287614,0,0.460992908,0.096247961,0,0,0,0.25,0,0,0,0,0.109289617,0,0,0,0,0,0,0.555160142,0,0,0,0,0,0,0,0,0,0.624203822,0,0,0,0,0,0,0,0,0.463926941,0,0.025348542,0,0,0.072761194,0,0.268965517,0,0,0,0,0,0,0,0.328282828,0.146050671,0,0,0,0,0,0,0,0,0,0,0,0.616352201,0,0.08951798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.33,0.33,0.326732673,0,0,0,0,1,1,0,0,0,0.33,0,0,0,0,0,0,0.33,0,0.351219512,0,0,0.089552239,0,0,0,0.6271777,0,0,0,0.069767442,0,0.226130653,0.146341463,0,0,0.35807192,0.0625,0,0,0,0,0,0,0,0,0,0.125217391,0.098720293,0,0,0,0,0,0,0,0,0.277116865,0,0,0.411092985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384341637,0,0,0.208226221,0.090566038,0,0,0,0,0,0,0,0,0.182509506,0,0,0,0,0.496551724,0,0,0.239467849,0,0,0.336973479,0.216,0,0.321907601,0.313953488,0.087804878,0,0,0,0,0,0,0,0,0,0,0,0.027543994,0,0,0.065813528,0,0,0.470588235,0,0,0,0,0,0,0,0
0.3,0,0,0.33,0.663366337,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.153658537,0.171768707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657986111,0,0,0,0,0.022727273,0,0.398109244,0,0,0,0.02285192,0,0,0,0,0,0,0,0,0.053184045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033377837,0,0,0,0,0,0,0,0,0,0.16031746,0,0,0,0,0,0,0.331877729,0,0,0.092237443,0.03968254,0,0,0,0,0,0,0,0.161745828,0,0,0,0,0,0,0,0.074127907,0.062195122,0,0.183453237,0,0,0,0,0.417582418,0,0,0,0,0.019127774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0.57,0.14,0.29,0,0,1,0,0,0,0.79,0,0,0,0,0.53,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160569106,0,0,0,0.376736111,0.718181818,0,0,0.897727273,0,0,0.31092437,0,0,0,0.198354662,0,0,0,0,0.273148148,0,0,0.256910569,0.082575227,0,0,0,0,0,0,0,0,0,0,0.179954442,0,0.240853659,0,0,0,0,0.210947931,0,0,0,0,0,0,0,0,0,0.250793651,0,0.050771208,0.099371069,0,0,0,0,0,0,0,0.250793651,0.200253485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284172662,0,0,0,0,0,0,0,0,0,0.10558531,0,0,0,0.478787879,0,0,0,0,0,0,0,0,0,0
0.3,0.33,0.33,0,0.326732673,0,1,0,0,0,0,1,0,0,0.33,0,0,0,0,0,0,0,0,0.124390244,0,0,0,0,0,0.125,0,0.260204082,0,0,0,0,0.064070352,0.103658537,0,0.435897436,0,0,0,0,0,0,0.092727273,0,0,0,0,0,0.23308958,0,0,0,0,0,0,0,0,0.249825052,0,0,0.415986949,0,0,0,0,0.098265896,0,0,0,0,0,0,0,0,0,0.204272363,0,0,0,0,0.260204082,0,0,0,0,0.242857143,0,0.098329049,0.128301887,0,0,0,0,0,0,0.093150685,0.242857143,0.258555133,0,0,0,0,0,0,0,0.11308204,0,0,0.079563183,0,0,0,0.148255814,0.124390244,0,0,0,0,0,0,0,0,0.772727273,0,0,0.156082632,0,0,0,0,0,0,0,0,0,0.151785714,0,0,0,0.193181818
0.3,0,0,0.75,0.247524752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.256097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110909091,0,0,0,0,0,0.16179159,0,0,0.078571429,0,0,0.108813928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487316422,0,0,0,0,0,0,0,0,0,0.387301587,0,0,0.041509434,0,0,0,0,0,0,0.111415525,0,0.309252218,0,0,0.391791045,0,0,0.016058394,0.142490372,0,0,0,0,0,0,0.165424739,0.015988372,0.162195122,0,0,0.280612245,0,0,0,0,0,0,0,0,0.127008416,0,0,0,0,0,0,0,0,0,0.363095238,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0,1,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.106097561,0.294217687,0,0,0,0,0,0,0,0,0,0,0,0,0.088414634,0,0,0,0,0,0,0,0,0.079090909,0,0,0,0,0,0.158135283,0,0,0,0,0,0,0,0,0.060881735,0,0,0,0,0,0.15904936,0,0,0,0,0,0,0.265243902,0,0,0.43718593,0.446153846,0.369826435,0,0,0,0,0,0,0,0,0,0.274603175,0,0,0.109433962,0,0,0,0.074235808,0,0,0.079452055,0.165079365,0.24207858,0,0,0,0,0,0,0,0,0,0,0,0,0.146464646,0,0,0,0,0.31294964,0,0,0,0,0.478021978,0,0,0,0,0,0,0.514792899,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,0.99,0.01,0,0.97,0,0,0,0,0,0,0,0,0,0.117073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134146341,0,0,0.000765111,0,0,0,0,0,0,0,0,0,0,0,0.466179159,0,0,0.021428571,0,0,0.001088139,0,0,0.070678796,0,0,0.148450245,0,0,0,0,0,0,0,0,0.103825137,0,0,0,0,0,0.671562083,0,0,0,0,0,0,0,0,0,0.365079365,0,0,0.344654088,0,0,0,0,0,0,0.002739726,0.184126984,0.484157161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138599106,0,0,0,0,0,0.029644269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.44,0.554455446,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.153658537,0,0,0,0,0.802547771,0,0,0,0,0,0,0.782608696,0,0.031504065,0,0,0.216526396,0.137152778,0,0,0,0,0.229090909,0,0,0,0.821705426,0,0.143510055,0,0,0,0,0,0,0.225402504,0,0.275017495,0,0,0.128874388,0,0,0,0.221938776,0.242774566,0,0,0,0,0,0,0,0,0,0.052069426,0,0,0,0,0,0,0,0,0,0.061904762,0.802547771,0.181876607,0.099371069,0,0,0,0,0,0,0.072146119,0.061904762,0.049429658,0,0,0,0,0,0,0,0,0,0,0,0,0.424242424,0.058122206,0.126453488,0,0,0,0,0,0,0,0,0,0,0.79245283,0,0.192807957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.106097561,0,0,0,0,0,0,0,0.221938776,0,0,0,0,0.109296482,0.088414634,0,0,0,0.100694444,0,0,0,0,0,0.177370031,0.06092437,0,0,0,0.319012797,0,0,0,0,0,0.157780196,0,0,0.020293912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297435897,0.311081442,0,0,0,0.256637168,0.221938776,0,0,0,0,0.276190476,0,0.055912596,0.182389937,0,0,0,0,0,0,0,0.276190476,0.368821293,0,0,0,0,0,0.169343066,0.111681643,0,0,0.169590643,0.135725429,0,0,0,0.126453488,0.106097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269349845,0,0.258928571,0,0,0,0
0.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.181707317,0,0,0,0,0,0.12254902,0,0.380102041,0,0,0,0,0.18718593,0,0,0,0.11400153,0.173611111,0,0,0,0,0.045454545,0.152905199,0.156512605,0.418067227,0,0,0.363802559,0,0,0,0,0,0.162132753,0,0,0.104268719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265687583,0,0,0,0,0.380102041,0,0,0,0,0.236507937,0,0.192159383,0.062893082,0,0,0,0.218340611,0,0,0.0456621,0,0.252217997,0,0,0,0,0,0,0.19127086,0,0,0,0.232449298,0,0,0.074515648,0,0.181707317,0.196850394,0,0,0.098814229,0,0,0,0,0,0,0,0.152257077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0.3,0.693069307,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.237804878,0,0,0,0.366366366,0,0,0,0,0,0,0,0,0.153266332,0.012195122,0,0,0.140015302,0,0,0.570093458,0,0,0.110909091,0,0,0.102941176,0,0.212173913,0.066727605,0.570093458,0,0.085714286,0,0,0.158868335,0,0,0.093771868,0,0,0.079934747,0,0,0.244972578,0,0.281310212,0.626168224,0,0,0,0,0,0,0,0,0,0,0,0.331818182,0,0,0,0.570093458,0,0.434163701,0,0,0.391388175,0,0,0.570093458,0,0,0,0,0.210958904,0,0.09252218,0,0.303482587,0,0,0,0,0.15661104,0,0,0.237816764,0.190327613,0,0,0,0.177325581,0.148780488,0,0.043165468,0,0,0.570093458,0,0,0,0,0,0,0.120887529,0,0,0.244972578,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,0,0.75,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0.140243902,0,0,0.286069652,0,0,0.210784314,0,0,0,0,0.222868217,0,0.144472362,0,0,0.247863248,0,0,0,0,0,0,0.078181818,0.088685015,0,0.241596639,0,0,0,0,0,0,0,0,0,0.413237925,0.047154472,0,0.166666667,0,0,0.333333333,0,0,0,0.221579961,0,0,0,0,0,0,0,0,0,0,0.409252669,0,0.459090909,0,0.293367347,0,0,0,0,0,0,0,0,0.286069652,0,0,0,0,0.294871795,0.131506849,0,0,0,0.286069652,0.160447761,0,0,0,0.14762516,0,0,0.22417154,0.179407176,0,0.582491582,0.171385991,0.293604651,0.140243902,0.114173228,0.208633094,0,0.057312253,0,0,0,0,0,0,0.239085239,0.065799541,0,0,0,0,0.751633987,0.751633987,0.751633987,0,0,0,0,0.751633987,0,0
0.3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0,0,0,0,0,0,0.069686411,0,0,0,0,0,0,0,0,0,0.015302219,0,0,0,0,0,0.072727273,0,0,0.042016807,0,0,0.109689214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188251001,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0.100628931,0,0,0,0,0,0,0,0.095238095,0.178707224,0,0,0,0,0.068965517,0,0.025673941,0,0,0,0,0,0,0.089418778,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0.076511094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0.99009901,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.087804878,0,0,0,0,0,0,0,0.183673469,0,0,0,0,0,0,0,0,0,0.251736111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104461371,0,0,0,0,0,0,0,0.305084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127433628,0.183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065753425,0,0,0,0,0.134328358,0,0,0.105109489,0.092426187,0,0.183673469,0,0,0.29,0,0,0,0.087804878,0,0.258992806,0,0.14229249,0,0,0,0,0,0,0,0.055087988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0.43,0.54,0.02970297,0,0,0,1,0,0.97,0.03,0,0,0,0,0,0,0,0,0,0,0,0.169512195,0,0,0.221393035,0,0,0,0,0,0,0.553846154,0.333333333,0,0.257537688,0.141260163,0,0,0.237184392,0,0,0,0,0,0.120909091,0,0,0,0,0,0.101462523,0,0,0,0,0,0.108813928,0.248658318,0,0.193841847,0,0.510638298,0.216965742,0.272463768,0,0,0,0.341040462,0,0.327319588,0.013667426,0,0,0,0,0,0,0.148197597,0.533807829,0,0.227272727,0,0,0,0,0.207900208,0,0,0,0.235218509,0.027672956,0,0,0,0,0,0.228205128,0.010045662,0,0,0,0.427860697,0.01119403,0,0,0,0.106546855,0.478935698,0,0,0.2074883,0.034,0.400673401,0.123695976,0.322674419,0.270731707,0,0,0.479591837,0,0,0,0.516483516,0,0,0,0.195426195,0.220351951,0.341025641,0.556213018,0,0,0,0,0,0,0,0,0,0,0,0
